Id,Sales
12696,5710.3315
12697,7342.275
12698,5155.916
12699,6715.101
12700,7833.203
12701,7173.4956
12702,8930.049
12703,6782.122
12704,7228.814
12705,4772.9834
12706,7521.7363
12707,7650.4473
12708,6920.0503
12709,6717.3687
12710,7161.429
12711,9936.652
12712,6015.9585
12713,5076.9775
12714,6725.1323
12715,7682.548
12716,7690.664
12717,4863.526
12718,4285.3735
12719,7029.9927
12720,7113.374
12721,5808.3936
12722,8671.49
12723,6762.704
12724,7113.9233
12725,6216.709
12726,3814.3743
12727,6906.559
12728,7133.002
12729,7226.856
12730,9707.373
12731,9479.053
12732,5076.0386
12733,9234.718
12734,4224.328
12735,3133.992
12736,8118.1045
12737,11188.943
12738,8453.158
12739,7700.3896
12740,4702.3413
12741,7018.255
12742,9072.007
12743,6326.3066
12744,8273.338
12745,5782.788
12746,4900.9497
12747,5303.0728
12748,5875.057
12749,5738.61
12750,5494.909
12751,5374.4614
12752,4337.3306
12753,6634.0903
12754,7314.881
12755,5575.109
12756,6551.057
12757,7840.0947
12758,6313.985
12759,6160.449
12760,10194.033
12761,7866.5137
12762,6072.4907
12763,4093.8367
12764,11316.841
12765,6857.427
12766,6172.5127
12767,8494.467
12768,7783.1494
12769,8389.8
12770,6557.8716
12771,7284.4478
12772,9876.098
12773,13575.628
12774,5301.2266
12775,5006.96
12776,5677.279
12777,7501.0024
12778,5960.912
12779,7265.29
12780,9657.653
12781,5874.177
12782,4737.463
12783,5881.14
12784,9161.342
12785,5306.8022
12786,7899.438
12787,3949.2659
12788,7335.6597
12789,7435.0864
12790,8155.1934
12791,9618.5205
12792,6908.4434
12793,4427.654
12794,7058.3257
12795,7602.257
12796,9417.298
12797,8469.372
12798,8411.401
12799,6470.149
12800,4966.2207
12801,10268.509
12802,4485.7754
12803,10411.475
12804,6037.388
12805,4331.6494
12806,7558.6807
12807,6387.644
12808,8537.557
12809,8074.4287
12810,4371.7983
12811,4925.0605
12812,8157.317
12813,8547.855
12814,9382.94
12815,5620.1885
12816,5851.5117
12817,6679.8257
12818,7106.5854
12819,5923.7983
12820,10319.276
12821,9231.925
12822,10432.159
12823,4332.5464
12824,6614.9707
12825,9413.938
12826,9391.331
12827,5856.705
12828,11218.189
12829,6629.3086
12830,6304.904
12831,5597.921
12832,5781.6353
12833,5919.009
12834,6113.1655
12835,4638.3164
12836,4977.1655
12837,9009.646
12838,7688.5737
12839,24315.844
12840,6970.8276
12841,4944.0435
12842,8494.191
12843,11280.784
12844,7627.0234
12845,8917.715
12846,5787.3735
12847,9543.651
12848,8772.998
12849,5802.1255
12850,6027.072
12851,7679.083
12852,8819.384
12853,7717.786
12854,9358.586
12855,6044.6426
12856,5063.5957
12857,6424.623
12858,11699.383
12859,12559.558
12860,10631.596
12861,9516.909
12862,4597.5757
12863,6806.7026
12864,5204.314
12865,9664.471
12866,12233.749
12867,10066.076
12868,7035.5537
12869,6421.5356
12870,4508.0723
12871,6060.6343
12872,12409.706
12873,7245.643
12874,5674.756
12875,5659.0425
12876,9295.691
12877,4220.087
12878,8410.158
12879,4943.0063
12880,7055.761
12881,7335.1416
12882,6533.3164
12883,7775.715
12884,6901.3433
12885,6006.5894
12886,8097.1943
12887,8226.849
12888,12411.802
12889,6162.0244
12890,9311.559
12891,8425.719
12892,10255.55
12893,7720.916
12894,10453.982
12895,4899.3745
12896,5710.0923
12897,7525.92
12898,7082.921
12899,10435.871
12900,8587.791
12901,6068.484
12902,7957.257
12903,7010.755
12904,10547.987
12905,4580.3945
12906,17447.482
12907,5521.7676
12908,6315.6772
12909,10002.3955
12910,5361.7837
12911,6953.96
12912,6866.387
12913,9147.555
12914,6131.4316
12915,6099.1987
12916,7992.8096
12917,8425.405
12918,9001.727
12919,4997.036
12920,7823.616
12921,13566.283
12922,8189.271
12923,5841.8086
12924,7333.7285
12925,6508.7046
12926,6797.302
12927,8057.7495
12928,4728.4565
12929,9848.481
12930,7806.7476
12931,7565.446
12932,9271.581
12933,5340.927
12934,6414.606
12935,5579.2637
12936,8947.329
12937,9179.264
12938,5311.876
12939,5782.0044
12940,7603.925
12941,6113.6846
12942,6625.6924
12943,7806.4717
12944,6678.8257
12945,8622.821
12946,5972.238
12947,5346.243
12948,7598.3135
12949,8621.5625
12950,8761.844
12951,9493.583
12952,10103.501
12953,6119.04
12954,10596.689
12955,7497.169
12956,8617.889
12957,10261.303
12958,6736.7783
12959,12154.455
12960,9148.009
12961,8547.799
12962,6594.685
12963,8714.197
12964,8620.52
12965,6778.2866
12966,4106.869
12967,6067.9805
12968,8858.806
12969,6701.6323
12970,4616.595
12971,10031.419
12972,6601.4004
12973,5932.8853
12974,7129.2544
12975,6379.5645
12976,9447.705
12977,8515.046
12978,7049.949
12979,5809.1523
12980,5968.7925
12981,7894.3164
12982,3900.3745
12983,7247.62
12984,6190.5547
12985,9899.023
12986,7960.035
12987,6955.884
12988,11261.82
12989,6808.9688
12990,5756.438
12991,13222.984
12992,8768.288
12993,8914.492
12994,9051.998
12995,5692.0327
12996,7348.3135
12997,5702.51
12998,9114.634
12999,14091.251
13000,7436.9805
13001,3711.7766
13002,6591.5913
13003,10005.047
13004,9849.881
13005,6951.082
13006,7925.8223
13007,5822.672
13008,5525.7246
13009,3835.8296
13010,6024.9683
13011,7191.615
13012,7667.7314
13013,7502.3696
13014,7670.2695
13015,9197.518
13016,9980.905
13017,9579.116
13018,5630.646
13019,10370.959
13020,13171.141
13021,6363.198
13022,8799.808
13023,6456.7036
13024,8126.0146
13025,4327.363
13026,8050.0527
13027,6131.2505
13028,10180.829
13029,8795.611
13030,9412.745
13031,9193.001
13032,6269.4805
13033,9615.475
13034,21722.205
13035,12379.137
13036,7054.516
13037,3382.187
13038,7339.8027
13039,9495.883
13040,5692.4023
13041,12678.43
13042,22174.943
13043,4364.082
13044,5864.9844
13045,9744.283
13046,6154.9756
13047,10718.115
13048,7137.303
13049,9562.448
13050,4864.0874
13051,7093.576
13052,7194.4697
13053,9354.776
13054,10181.888
13055,5997.372
13056,6658.218
13057,7429.9824
13058,5652.9844
13059,5585.957
13060,7825.7725
13061,5846.3237
13062,6561.169
13063,8910.268
13064,7008.9966
13065,6737.466
13066,8024.755
13067,7893.3447
13068,8928.473
13069,8723.228
13070,7528.4614
13071,6797.5806
13072,3911.0562
13073,7296.4985
13074,7946.631
13075,6310.1797
13076,4897.622
13077,9846.443
13078,8185.609
13079,10467.341
13080,8042.3315
13081,6272.154
13082,6029.5557
13083,5423.7563
13084,11649.134
13085,5342.2314
13086,8151.5454
13087,18449.213
13088,8384.521
13089,7253.5947
13090,5535.0884
13091,5501.176
13092,7661.7656
13093,4372.4033
13094,6441.8965
13095,12510.254
13096,5872.0093
13097,17952.854
13098,15072.959
13099,5507.87
13100,7434.938
13101,6279.121
13102,8569.79
13103,6539.1646
13104,12016.025
13105,8340.676
13106,11038.439
13107,4744.124
13108,9170.231
13109,5043.8174
13110,8685.09
13111,7106.281
13112,7176.835
13113,6976.5347
13114,6486.7896
13115,9698.23
13116,11210.51
13117,6305.024
13118,12602.058
13119,7545.629
13120,11633.879
13121,6146.2397
13122,6186.8125
13123,6668.3735
13124,12045.48
13125,7511.255
13126,8343.931
13127,7976.687
13128,10237.958
13129,4811.9175
13130,9872.443
13131,8102.533
13132,4855.266
13133,16321.464
13134,18429.727
13135,8130.643
13136,7915.631
13137,11193.105
13138,12380.802
13139,13510.812
13140,6721.5923
13141,9004.569
13142,7223.2656
13143,9312.828
13144,4806.6973
13145,7220.008
13146,6339.4263
13147,6034.003
13148,8928.686
13149,5989.4316
13150,5541.0312
13151,7951.3086
13152,3736.8232
13153,5142.758
13154,6525.1396
13155,7954.3433
13156,11090.348
13157,8798.968
13158,8117.2686
13159,6580.8804
13160,7490.0
13161,13714.302
13162,8856.364
13163,6570.619
13164,5296.8193
13165,9507.075
13166,5590.445
13167,7896.658
13168,3944.7102
13169,6506.3335
13170,7559.012
13171,6544.3623
13172,5825.9272
13173,10143.194
13174,11252.8125
13175,13543.892
13176,7377.05
13177,9360.648
13178,3720.3623
13179,5959.8037
13180,7612.0815
13181,4868.3813
13182,9101.022
13183,6184.73
13184,6047.999
13185,10763.157
13186,11821.993
13187,9057.119
13188,5628.0474
13189,6312.371
13190,11794.052
13191,9494.244
13192,7283.2046
13193,5715.585
13194,7766.035
13195,11431.778
13196,5125.265
13197,7229.538
13198,9543.97
13199,10555.062
13200,15769.639
13201,6826.019
13202,15733.509
13203,7252.9653
13204,6593.333
13205,4193.0137
13206,7149.3496
13207,6291.1772
13208,6529.965
13209,8482.493
13210,5465.2866
13211,5255.276
13212,8130.867
13213,4516.8013
13214,7941.6826
13215,7245.6294
13216,8347.369
13217,10012.79
13218,5793.504
13219,10578.221
13220,6360.128
13221,6702.943
13222,5831.787
13223,6677.6343
13224,11158.72
13225,7671.916
13226,5563.8306
13227,8921.697
13228,9821.344
13229,8397.502
13230,6524.9595
13231,10793.0205
13232,5987.461
13233,6365.2983
13234,6790.666
13235,10239.267
13236,6677.1313
13237,7482.6597
13238,5950.352
13239,5961.589
13240,4527.728
13241,5343.011
13242,8288.233
13243,10105.409
13244,12609.92
13245,13039.463
13246,9423.236
13247,7147.338
13248,5904.832
13249,12246.848
13250,11501.257
13251,7146.4517
13252,9990.858
13253,10119.472
13254,6196.5986
13255,4686.8564
13256,10695.659
13257,7088.6997
13258,8529.864
13259,6141.5635
13260,3505.064
13261,14020.256
13262,6443.224
13263,5992.986
13264,5663.4707
13265,6443.8203
13266,8672.631
13267,8855.638
13268,6684.4976
13269,5879.244
13270,5457.2905
13271,5339.5566
13272,3808.0593
13273,8166.589
13274,19686.895
13275,5362.213
13276,6185.874
13277,8625.116
13278,6036.7896
13279,6470.754
13280,5471.201
13281,5099.8384
13282,7552.411
13283,8037.8535
13284,4333.919
13285,9827.463
13286,6136.253
13287,5520.5093
13288,10796.356
13289,9439.455
13290,11512.428
13291,6260.2954
13292,7535.193
13293,5299.472
13294,6266.6284
13295,19246.328
13296,11037.481
13297,7399.1626
13298,6791.372
13299,4902.3105
13300,6155.95
13301,5448.9473
13302,11171.008
13303,5981.981
13304,6005.197
13305,8206.41
13306,5018.488
13307,6952.0034
13308,7624.594
13309,8047.9795
13310,7278.0586
13311,4904.5225
13312,5762.668
13313,6399.9688
13314,10325.352
13315,9451.319
13316,8010.126
13317,5178.2085
13318,8429.103
13319,7295.6426
13320,5550.0547
13321,8108.6875
13322,8563.139
13323,7360.716
13324,7371.831
13325,8033.0786
13326,6895.363
13327,6293.734
13328,8254.13
13329,6595.698
13330,6335.7515
13331,9885.306
13332,6484.674
13333,5669.9893
13334,14574.904
13335,7051.153
13336,4268.072
13337,9369.527
13338,8996.9375
13339,11632.658
13340,5618.109
13341,7408.915
13342,6269.881
13343,8503.968
13344,7004.5527
13345,10298.363
13346,3597.0906
13347,7080.395
13348,6658.4463
13349,6199.531
13350,5307.5103
13351,7814.4575
13352,9943.165
13353,6008.744
13354,8698.187
13355,7717.139
13356,10286.29
13357,5172.2207
13358,7458.0063
13359,6910.4404
13360,8699.821
13361,9753.015
13362,4119.7505
13363,8993.462
13364,8126.4404
13365,8413.167
13366,5395.1763
13367,4711.869
13368,8125.8594
13369,6800.006
13370,10217.132
13371,7129.0776
13372,6885.708
13373,8853.897
13374,7861.8477
13375,7185.863
13376,8593.272
13377,6576.149
13378,10799.292
13379,12528.248
13380,7947.169
13381,5551.9023
13382,6035.8794
13383,4736.5547
13384,3752.7876
13385,9827.481
13386,5920.68
13387,10881.27
13388,4720.6377
13389,6494.4663
13390,6392.9346
13391,11231.304
13392,5848.131
13393,5817.1704
13394,6804.5083
13395,8300.068
13396,6272.315
13397,8903.14
13398,8087.03
13399,9517.735
13400,8885.817
13401,7925.512
13402,6612.9893
13403,5433.538
13404,5239.7686
13405,12790.629
13406,10092.156
13407,8881.572
13408,17139.363
13409,7030.067
13410,5549.489
13411,6970.329
13412,10087.441
13413,11283.162
13414,8180.348
13415,9432.524
13416,9906.957
13417,8227.336
13418,7313.4297
13419,6189.1436
13420,5473.5923
13421,5317.2344
13422,5063.4077
13423,6462.3843
13424,9745.473
13425,18461.164
13426,7699.934
13427,5746.432
13428,9051.395
13429,4509.255
13430,7206.09
13431,4706.2856
13432,9416.894
13433,7432.073
13434,7513.3687
13435,16438.582
13436,13246.602
13437,7216.992
13438,7336.6533
13439,4635.5654
13440,5816.6323
13441,6658.9414
13442,8833.3
13443,5201.0483
13444,4722.5244
13445,6292.5337
13446,6395.2764
13447,8265.947
13448,8305.01
13449,3808.3645
13450,8496.979
13451,10164.442
13452,8738.875
13453,6136.715
13454,5311.157
13455,9730.019
13456,4753.074
13457,11896.564
13458,5205.9424
13459,6120.4175
13460,8039.264
13461,6684.7656
13462,4982.262
13463,6405.38
13464,7873.1113
13465,10218.233
13466,11724.349
13467,6991.11
13468,4890.34
13469,5894.225
13470,7149.451
13471,5755.411
13472,6793.4126
13473,7357.88
13474,11799.857
13475,8557.008
13476,7473.3374
13477,9455.052
13478,5099.819
13479,10996.743
13480,6424.39
13481,12698.094
13482,7130.914
13483,5801.9814
13484,6006.5835
13485,4657.198
13486,7656.674
13487,21469.758
13488,5467.9043
13489,5027.7544
13490,10413.421
13491,7732.715
13492,7570.867
13493,9582.105
13494,7022.366
13495,5381.664
13496,5084.131
13497,10404.04
13498,7018.4824
13499,8568.858
13500,8851.687
13501,4947.846
13502,8172.0815
13503,7412.6826
13504,4463.401
13505,9904.228
13506,10196.514
13507,5019.987
13508,9088.566
13509,7556.554
13510,5378.123
13511,10031.486
13512,7546.1177
13513,8755.511
13514,4955.096
13515,5945.5977
13516,8529.873
13517,4519.5293
13518,8548.052
13519,5427.0166
13520,6747.659
13521,5312.89
13522,6635.261
13523,6921.668
13524,8098.037
13525,7090.9585
13526,8727.847
13527,6159.0513
13528,8830.099
13529,6744.8027
13530,10136.84
13531,9746.663
13532,7886.286
13533,3732.4055
13534,6122.992
13535,8634.722
13536,4581.745
13537,12603.259
13538,6000.227
13539,7498.599
13540,11475.879
13541,7577.7017
13542,4655.484
13543,13330.935
13544,11781.831
13545,6654.1733
13546,10145.738
13547,10372.324
13548,6364.764
13549,6107.768
13550,8255.649
13551,6636.274
13552,6198.8804
13553,7941.698
13554,5345.733
13555,7464.8027
13556,8122.675
13557,7899.204
13558,9696.676
13559,7395.8467
13560,7885.4663
13561,4685.864
13562,7634.7456
13563,8321.883
13564,7148.94
13565,7458.3906
13566,7506.8574
13567,10095.901
13568,6615.444
13569,5390.29
13570,6652.898
13571,8240.71
13572,8686.506
13573,5362.51
13574,4535.79
13575,8062.447
13576,7524.5923
13577,6352.592
13578,9187.435
13579,7178.7656
13580,8467.918
13581,6082.641
13582,4080.413
13583,7576.668
13584,7939.782
13585,8045.0244
13586,10361.21
13587,10832.147
13588,5768.459
13589,9168.833
13590,4679.718
13591,3229.4531
13592,8845.322
13593,12149.055
13594,8579.408
13595,8687.384
13596,4989.891
13597,7897.8784
13598,9577.975
13599,6855.9746
13600,8680.609
13601,6508.736
13602,5147.656
13603,5622.3438
13604,6208.105
13605,6499.368
13606,5750.637
13607,5647.1743
13608,4681.3384
13609,7208.991
13610,7847.6064
13611,6001.332
13612,7121.907
13613,8796.039
13614,6930.421
13615,6549.701
13616,10964.988
13617,8394.227
13618,6026.79
13619,4591.974
13620,12060.47
13621,6779.7026
13622,6370.0967
13623,8836.823
13624,8767.611
13625,9314.445
13626,7383.5684
13627,7914.853
13628,10450.772
13629,14508.237
13630,5770.462
13631,5795.466
13632,5596.191
13633,7866.416
13634,6250.54
13635,8035.7764
13636,10059.779
13637,6311.402
13638,4622.0547
13639,6388.692
13640,9133.414
13641,5715.1543
13642,8383.081
13643,4217.9897
13644,7630.7925
13645,8010.164
13646,8608.006
13647,10329.399
13648,7499.865
13649,4588.8174
13650,7070.8594
13651,8149.4707
13652,10132.674
13653,9055.374
13654,8902.155
13655,6753.66
13656,5477.0757
13657,11357.822
13658,4814.369
13659,11425.827
13660,6487.0684
13661,4767.064
13662,8593.65
13663,6556.996
13664,9196.605
13665,8393.29
13666,4610.25
13667,5032.86
13668,8660.62
13669,9327.016
13670,10246.985
13671,6285.575
13672,6002.116
13673,7068.303
13674,7402.77
13675,6071.0483
13676,11416.144
13677,10347.079
13678,11601.303
13679,4753.8994
13680,6839.9067
13681,10036.779
13682,9273.862
13683,6050.5093
13684,12010.091
13685,7193.4336
13686,6529.803
13687,5503.249
13688,6004.928
13689,5977.384
13690,6515.2144
13691,4905.2383
13692,5061.051
13693,10381.37
13694,7835.146
13695,26434.812
13696,7167.969
13697,4976.1973
13698,9069.334
13699,13473.546
13700,8782.953
13701,9424.638
13702,6431.2266
13703,9265.013
13704,8896.002
13705,6045.7383
13706,6459.0317
13707,7905.958
13708,9468.905
13709,7849.6943
13710,9985.8
13711,6158.328
13712,5543.0024
13713,6951.593
13714,11577.404
13715,13960.625
13716,11966.882
13717,10767.173
13718,5589.315
13719,7329.3516
13720,5513.5156
13721,10146.639
13722,12813.987
13723,10272.789
13724,7955.6323
13725,7078.2407
13726,5027.831
13727,5856.4927
13728,12251.673
13729,7535.5376
13730,5812.318
13731,5907.8013
13732,9360.559
13733,4361.868
13734,8500.432
13735,5221.4634
13736,6811.3853
13737,7346.0293
13738,6873.706
13739,8002.0854
13740,7200.9297
13741,5533.8525
13742,8713.54
13743,8789.355
13744,12245.587
13745,6153.1147
13746,10011.959
13747,8279.147
13748,10843.662
13749,8519.807
13750,10946.473
13751,5525.8936
13752,6551.538
13753,8243.87
13754,7507.0576
13755,11272.738
13756,8717.589
13757,6549.5015
13758,8575.636
13759,7281.5234
13760,11644.502
13761,4872.869
13762,18007.537
13763,6025.405
13764,6781.5464
13765,10903.189
13766,5760.4917
13767,7853.4316
13768,7371.95
13769,9903.434
13770,6187.0664
13771,6130.8647
13772,8415.574
13773,8973.139
13774,9423.928
13775,5136.61
13776,8433.59
13777,14256.794
13778,8592.116
13779,6367.7153
13780,7402.897
13781,6694.688
13782,7230.9307
13783,8229.518
13784,5007.767
13785,11034.082
13786,8086.0894
13787,7894.7227
13788,9519.134
13789,5970.8594
13790,6948.484
13791,5807.2524
13792,9365.238
13793,9836.324
13794,5237.355
13795,6026.8477
13796,7673.4453
13797,6116.572
13798,7236.3745
13799,8462.468
13800,7174.494
13801,8911.95
13802,6401.3916
13803,5704.512
13804,8416.321
13805,8922.981
13806,9801.478
13807,9566.681
13808,10556.472
13809,6363.8477
13810,10866.252
13811,8119.739
13812,9316.941
13813,10912.344
13814,6897.8623
13815,13330.032
13816,9053.577
13817,9315.12
13818,7231.993
13819,9261.585
13820,8759.528
13821,7133.628
13822,4279.899
13823,6537.462
13824,9576.924
13825,7298.9346
13826,4949.1772
13827,11004.989
13828,7184.2935
13829,6092.919
13830,7545.0957
13831,7059.9893
13832,10409.687
13833,9183.37
13834,7562.07
13835,5925.3413
13836,6720.4062
13837,8533.348
13838,4317.196
13839,8878.582
13840,6533.6094
13841,10218.798
13842,8371.097
13843,7157.414
13844,12220.047
13845,6832.3633
13846,5880.854
13847,13785.931
13848,9079.599
13849,9147.311
13850,9595.896
13851,5767.188
13852,7555.365
13853,6056.3984
13854,9761.743
13855,15287.125
13856,7912.906
13857,3729.2168
13858,6544.0938
13859,10728.435
13860,10665.832
13861,7311.986
13862,9120.365
13863,6217.8657
13864,5781.9717
13865,4015.3748
13866,6496.4487
13867,7775.841
13868,7745.507
13869,7904.322
13870,8112.4697
13871,9670.363
13872,10511.36
13873,10391.276
13874,6207.128
13875,11874.223
13876,14348.064
13877,6496.1514
13878,10069.59
13879,6512.611
13880,8416.939
13881,4429.8125
13882,8944.395
13883,6505.9116
13884,10756.364
13885,9488.894
13886,9994.385
13887,10027.774
13888,6510.108
13889,10543.772
13890,23270.639
13891,13414.372
13892,8259.815
13893,3461.2078
13894,7835.183
13895,10618.553
13896,5798.358
13897,12419.403
13898,21852.49
13899,4494.9805
13900,6320.987
13901,10131.988
13902,6169.9463
13903,11886.267
13904,7934.702
13905,10307.129
13906,4408.205
13907,7500.9243
13908,7649.878
13909,9632.429
13910,9806.704
13911,6148.726
13912,6805.391
13913,7846.6553
13914,6053.482
13915,5762.278
13916,8495.447
13917,5142.238
13918,6895.567
13919,9740.762
13920,7911.9624
13921,7285.5527
13922,8733.367
13923,8616.68
13924,9128.137
13925,8690.641
13926,8174.038
13927,7069.227
13928,4026.079
13929,7907.964
13930,9008.082
13931,6590.3525
13932,5082.6426
13933,10747.156
13934,8816.205
13935,11280.515
13936,8708.763
13937,6909.702
13938,6814.2964
13939,6107.908
13940,12887.218
13941,5307.5664
13942,8515.282
13943,20629.55
13944,8767.503
13945,8007.8574
13946,5455.7188
13947,5775.7207
13948,8086.7607
13949,4530.562
13950,6915.082
13951,13520.866
13952,6025.9165
13953,19640.984
13954,16860.387
13955,5515.2515
13956,7583.9634
13957,6546.791
13958,8817.324
13959,7198.218
13960,12854.111
13961,9120.278
13962,12135.064
13963,5350.345
13964,9183.011
13965,4969.007
13966,9171.964
13967,7218.8853
13968,7797.9214
13969,7274.443
13970,6287.236
13971,10166.972
13972,12275.604
13973,6350.774
13974,13543.104
13975,7652.571
13976,12352.483
13977,6672.9424
13978,6378.6816
13979,7005.1733
13980,12515.625
13981,7776.6343
13982,8714.8955
13983,8596.979
13984,10882.909
13985,4819.52
13986,11666.257
13987,8965.756
13988,5188.2007
13989,16771.41
13990,19388.596
13991,8308.741
13992,8173.2974
13993,12194.097
13994,13710.365
13995,14403.607
13996,7879.2563
13997,9861.038
13998,7753.0386
13999,9939.335
14000,4985.9663
14001,8153.1714
14002,6438.6226
14003,6262.953
14004,9501.926
14005,6008.0786
14006,6002.901
14007,8141.219
14008,4117.5503
14009,5310.245
14010,6586.689
14011,7847.067
14012,11410.907
14013,8991.138
14014,8582.951
14015,6551.676
14016,7663.871
14017,14717.637
14018,9326.774
14019,7322.0005
14020,5302.42
14021,10539.73
14022,5390.428
14023,7984.367
14024,4197.115
14025,6778.642
14026,8152.9526
14027,6579.28
14028,5849.347
14029,10452.865
14030,11852.825
14031,13865.469
14032,8072.357
14033,10037.2
14034,3777.7756
14035,6387.772
14036,8163.022
14037,5015.497
14038,9304.012
14039,6917.503
14040,6271.4062
14041,11062.574
14042,12498.077
14043,9015.156
14044,6108.6016
14045,6846.787
14046,11745.637
14047,8839.453
14048,7811.9766
14049,5836.1333
14050,8454.869
14051,13064.049
14052,4999.9634
14053,7677.677
14054,9848.631
14055,10843.0205
14056,17036.527
14057,6969.6978
14058,16299.561
14059,7457.651
14060,6703.966
14061,4652.5273
14062,7893.029
14063,6415.438
14064,6722.1504
14065,8445.438
14066,5467.268
14067,5671.5957
14068,8677.422
14069,4703.2344
14070,8344.631
14071,7622.972
14072,9196.965
14073,10326.376
14074,5842.934
14075,10987.895
14076,6582.035
14077,6490.361
14078,5808.499
14079,6562.1265
14080,11964.827
14081,8321.105
14082,5989.1177
14083,9525.137
14084,9243.168
14085,8602.252
14086,6937.332
14087,11025.55
14088,6283.9263
14089,6022.365
14090,7040.0044
14091,10107.135
14092,7305.029
14093,8553.589
14094,6009.552
14095,6128.97
14096,4599.8564
14097,5606.16
14098,8055.1445
14099,10794.174
14100,13161.459
14101,13759.462
14102,10026.732
14103,7258.765
14104,5972.084
14105,12416.407
14106,12491.272
14107,7138.318
14108,10917.112
14109,12087.463
14110,6234.0894
14111,5060.5923
14112,11046.296
14113,7201.589
14114,8914.025
14115,6503.982
14116,3580.3945
14117,15648.358
14118,6366.732
14119,6494.572
14120,5753.973
14121,6118.999
14122,10024.82
14123,9632.429
14124,6607.6494
14125,5886.932
14126,5659.604
14127,5576.7896
14128,3957.9854
14129,8907.896
14130,19614.178
14131,6029.1416
14132,6345.1494
14133,8930.884
14134,6938.0
14135,7441.99
14136,5505.1914
14137,5699.264
14138,7790.7695
14139,7567.8135
14140,4636.3174
14141,10363.296
14142,6559.3667
14143,5793.9844
14144,11722.414
14145,10620.224
14146,12403.85
14147,7102.662
14148,8508.86
14149,5445.4976
14150,6801.128
14151,19261.717
14152,11290.644
14153,7882.519
14154,7678.38
14155,4977.2085
14156,6227.148
14157,5839.0957
14158,11880.702
14159,6320.9688
14160,6159.292
14161,8782.835
14162,4898.346
14163,7142.213
14164,8488.992
14165,8614.115
14166,7434.711
14167,5459.5083
14168,6143.6377
14169,6496.8765
14170,11225.135
14171,9896.899
14172,8397.39
14173,5717.062
14174,8574.214
14175,7701.9175
14176,5759.025
14177,8863.124
14178,8940.07
14179,7854.7275
14180,7972.473
14181,9233.133
14182,7147.719
14183,6838.726
14184,8502.346
14185,6627.507
14186,6750.7944
14187,10375.025
14188,6698.8203
14189,6182.194
14190,15075.849
14191,7360.6035
14192,4378.923
14193,10666.9
14194,9113.548
14195,12775.364
14196,5981.884
14197,7926.412
14198,6575.0327
14199,8918.566
14200,7564.5586
14201,10980.875
14202,3527.713
14203,7447.131
14204,6746.0376
14205,6808.787
14206,6027.261
14207,8265.647
14208,11123.325
14209,6719.137
14210,9364.658
14211,8399.914
14212,11077.166
14213,5051.323
14214,7917.783
14215,7121.785
14216,9309.391
14217,10649.405
14218,4412.395
14219,8565.957
14220,8824.593
14221,9227.788
14222,5647.0723
14223,4974.2896
14224,8525.521
14225,7402.3105
14226,10927.123
14227,7735.6504
14228,7622.8564
14229,9186.497
14230,8979.046
14231,7515.175
14232,9169.62
14233,7120.352
14234,11592.177
14235,13085.322
14236,8311.317
14237,5852.1597
14238,6290.1333
14239,4894.937
14240,4116.3057
14241,11163.956
14242,6086.9243
14243,12015.991
14244,4686.722
14245,6649.624
14246,6900.021
14247,11488.922
14248,5714.6416
14249,5942.6323
14250,6898.52
14251,8805.172
14252,6341.827
14253,9010.522
14254,8082.689
14255,9970.849
14256,9101.447
14257,8370.267
14258,7068.303
14259,5878.499
14260,5405.958
14261,14332.159
14262,10960.514
14263,9044.697
14264,16534.275
14265,7444.2974
14266,5531.689
14267,8222.942
14268,10748.386
14269,11978.003
14270,8723.577
14271,10524.854
14272,10506.529
14273,8678.307
14274,7586.662
14275,6497.862
14276,5933.0605
14277,5127.0986
14278,5168.2256
14279,7082.57
14280,9984.971
14281,18633.74
14282,8083.267
14283,6227.427
14284,9936.605
14285,4537.6333
14286,7510.2236
14287,4643.5537
14288,10088.269
14289,7618.0156
14290,8176.7207
14291,17911.89
14292,12719.767
14293,7832.0825
14294,8336.517
14295,4693.245
14296,6049.1357
14297,6823.2324
14298,8813.415
14299,5564.186
14300,4752.0723
14301,7050.494
14302,6481.3228
14303,9572.531
14304,8882.377
14305,4379.884
14306,8629.181
14307,11157.942
14308,9394.502
14309,6855.2427
14310,5425.982
14311,10411.306
14312,5035.227
14313,12641.204
14314,5387.848
14315,6702.412
14316,8592.552
14317,6909.9854
14318,4968.86
14319,6509.7046
14320,8519.978
14321,10994.656
14322,12778.082
14323,7009.284
14324,5023.598
14325,6286.4507
14326,7661.3276
14327,6396.924
14328,7215.1475
14329,7638.8613
14330,12775.158
14331,8943.328
14332,8143.728
14333,9880.564
14334,5511.071
14335,11421.49
14336,6910.6113
14337,8952.725
14338,6848.59
14339,5541.9136
14340,6344.98
14341,5180.9946
14342,8194.982
14343,21930.137
14344,5611.5854
14345,4952.9224
14346,11340.969
14347,8560.469
14348,7960.1562
14349,10224.647
14350,7557.427
14351,5207.343
14352,5269.1035
14353,11335.583
14354,7360.3154
14355,9148.131
14356,8896.833
14357,5231.5835
14358,8897.325
14359,8203.585
14360,4631.853
14361,10736.695
14362,11367.869
14363,5288.5044
14364,9372.869
14365,7903.7036
14366,5625.82
14367,10104.745
14368,7612.2046
14369,9055.487
14370,5272.3213
14371,6358.1445
14372,8545.394
14373,4672.6436
14374,8963.498
14375,6072.554
14376,7043.322
